"nie_malla_modi_id","sen_slope_pnsp","sen_slope_per_pnsp","p_value_pnsp","tau_pnsp"
1704838,-0.06,-3.24,0.18809,-0.264
1704839,-0.038,-0.82,0.33061,-0.198
1704840,0,0,0.51784,-0.132
1704844,0,0,0.62528,0.099
1704845,0,0,0.59673,0.11
1704846,0,0,0.95436,0.022
1704847,0,0,0.82224,0.055
1704848,0,0,1,0.011
1704849,0,0,1,0.011
1704850,0,0,0.73612,0.077
1704851,0,0,0.95436,0.022
1704852,0,0,0.86,0.044
1704853,0,0,1,0.011
1704854,0,0,0.3633,0.121
1704855,0,0,0.90282,0.033
1704856,0,0,0.7688,0.066
1704857,0,0,1,0
1704858,0,0,0.91056,0.033
1704859,0,0,1,0
1704860,0,0,0.95436,0.022
1704861,0,0,0.86,0.044
1704862,0,0,0.52005,0.121
1704863,0,0,0.86,0.044
1704864,0,0,0.86,0.044
1704865,0,0,0.52005,0.121
1704866,0,0,0.10588,0.242
1704867,0,0,0.14347,0.22
1704868,0,0,0.79694,0.055
1704869,0,0,0.86,0.044
1704870,0,0,0.7688,0.066
1704871,0,0,0.7688,0.066
1704872,0,0,0.68069,0.088
1704873,0,0,0.95312,0.022
1704874,0,0,0.68069,0.088
1704875,0,0,0.7688,0.066
1704876,0,0,0.7688,0.066
1704877,0,0,0.95312,0.022
1704878,0,0,0.86,0.044
1704879,0,0,0.7688,0.066
1704880,0,0,0.86,0.044
1704881,0,0,0.7688,0.066
1704882,0,0,0.86,0.044
1704883,0,0,1,0.011
1704884,0,0,0.62797,0.088
1704885,0,0,0.89763,0.033
1704886,0,0,0.69953,0.077
1704887,0,0,0.14347,0.22
1704888,0,0,0.21485,0.121
1704889,0,0,0.21485,0.121
1704890,0,NA,NA,0
1704891,0,0,0.21485,0.121
1704892,0,0,0.21485,0.121
1704893,0,0,0.21485,0.121
1704894,0,0,0.21485,0.121
1704895,0,NA,NA,0
1704896,0,NA,NA,0
1704897,0,NA,NA,0
1704898,0,NA,NA,0
1704899,0,0,0.21485,0.121
1704900,0,0,0.21485,0.121
1704901,0,0,0.21485,0.121
1704902,0,0,0.21485,0.121
1704903,0,NA,NA,0
1704904,0,0,0.21485,0.121
1704905,0,0,0.21485,0.121
1704906,0,NA,NA,0
1704907,0,NA,NA,0
1704908,0,NA,NA,0
1704909,0,NA,NA,0
1704910,0,NA,NA,0
1704911,0,NA,NA,0
1704912,0,NA,NA,0
1704913,0,NA,NA,0
1704914,0,NA,NA,0
1707124,0,NA,NA,0
1707125,0,NA,NA,0
1707126,0,NA,NA,0
1707127,0,0,0.93862,0.022
1707128,0,0,0.21485,0.121
1707129,0,0,0.93862,0.022
1707130,0,0,0.93862,0.022
1707131,0,0,0.93862,0.022
1707132,0,0,0.93862,0.022
1707133,0,0,0.93862,0.022
1707134,0,0,0.83548,-0.044
1707135,0,0,0.83548,-0.044
1707136,0,0,0.83548,-0.044
1707137,0,0,1,0
1707138,0,0,0.46706,0.099
1707139,0,0,1,0
1707140,0,0,0.72924,-0.066
1707141,0,0,1,-0.011
1707142,0,0,1,0
1707143,0,0,1,0
1707144,0,0,0.72924,-0.066
1707145,0,0,0.68069,0.088
1707146,0,0,0.51784,0.132
1707147,0,0,0.71416,0.077
1707148,0,0,0.71416,0.077
1707149,0,0,0.46383,0.143
1707150,0,0,0.39274,0.165
1707151,0,0,0.39274,0.165
1707152,0,0,0.6532,-0.099
1707153,0,0,0.82224,-0.055
1707154,0.052,0.27,0.78398,0.066
1707155,0,0,1,0
1707156,-0.028,-0.22,0.86883,-0.044
1707157,0,0,1,0
1707158,0,0,1,0
1707159,-0.525,-2.19,0.78398,-0.066
1707160,-1.988,-3.57,0.74256,-0.077
1707161,-1.584,-2.22,0.82667,-0.055
1707162,-0.698,-0.92,1,-0.011
1707163,-0.568,-0.74,1,-0.011
1707164,0.14,0.16,1,0.011
1707165,0.055,0.05,1,0.011
1707166,-1.229,-1.04,1,-0.011
1707167,-2.929,-2.36,0.82667,-0.055
1707168,-2.361,-1.84,0.74256,-0.077
1707169,-2.675,-2.12,0.66142,-0.099
1707170,-2.526,-1.75,0.82667,-0.055
1707171,-1.225,-0.8,0.74256,-0.077
1707172,-0.767,-0.51,0.82667,-0.055
1707173,-1.747,-1.12,0.44342,-0.165
1707174,-1.05,-0.71,0.74256,-0.077
1707175,-2.58,-1.87,0.58407,-0.121
1707176,-1.532,-1.45,0.82667,-0.055
1707177,-3.293,-2.81,0.51122,-0.143
1707178,-2.846,-2.23,0.44342,-0.165
1707179,-2.519,-2.09,0.58407,-0.121
1707180,-2.096,-1.87,0.66142,-0.099
1707181,-2.552,-2.08,0.44342,-0.165
1707182,-2.113,-1.7,0.51122,-0.143
1707183,-1.548,-1.36,0.66142,-0.099
1707184,-1.816,-1.51,0.58407,-0.121
1707185,-0.513,-0.34,0.74256,-0.077
1707186,-2.06,-1.31,0.58407,-0.121
1707187,-0.708,-0.47,0.74256,-0.077
1707188,-1.41,-0.98,0.58407,-0.121
1707189,-2.376,-1.96,0.44342,-0.165
1707190,-1.887,-1.96,0.82667,-0.055
1707191,-1.976,-2.14,0.82667,-0.055
1707192,-0.621,-0.86,1,-0.011
1707193,-1.858,-3.18,0.66142,-0.099
1707194,-1.656,-3.4,0.66142,-0.099
1707195,-1.01,-2.57,0.82667,-0.055
1707196,-1.714,-4.16,0.74256,-0.077
1707197,-1.844,-4.89,0.66142,-0.099
1707198,0.01,0.06,0.95628,0.022
1707199,0,0,0.91166,-0.033
1707200,-0.07,-0.27,0.66142,-0.099
1707201,-1.906,-4.56,0.66142,-0.099
1707202,-2.192,-3.87,0.58407,-0.121
1707203,-2.52,-3.61,0.44342,-0.165
1707204,-2.033,-3.19,0.51122,-0.143
1707205,-2.107,-3.88,0.58407,-0.121
1707206,-1.89,-4.57,0.66142,-0.099
1707207,-1.838,-5.02,0.66142,-0.099
1707208,-1.894,-4.96,0.66142,-0.099
1707209,-0.18,-0.84,0.86935,-0.044
1707210,-0.002,-0.02,0.91255,-0.033
1707211,-0.17,-0.82,0.86935,-0.044
1707212,-0.297,-1.09,0.66142,-0.099
1707213,-1.708,-4.94,0.32442,-0.209
1707214,-0.872,-2.25,0.38107,-0.187
1707215,-1.475,-4.7,0.51122,-0.143
1707216,-1.49,-4.87,0.51122,-0.143
1707217,-0.545,-1.89,0.54644,-0.132
1707218,-0.277,-1.53,0.6217,-0.11
1707219,-0.004,-0.03,0.95628,-0.022
1707220,0,0,1,0.011
1707221,0,0,1,0.011
1707222,-0.671,-4.32,0.41085,-0.176
1707223,-0.306,-2.05,0.54483,-0.132
1707224,-0.003,-0.03,0.73927,-0.077
1707225,0,0,0.73612,-0.077
1707226,0,0,0.73612,-0.077
1707227,0,0,0.82224,-0.055
1707228,0,0,0.86,-0.044
1707229,0,0,0.69953,-0.077
1707230,0,0,0.60682,-0.099
1707231,0,0,0.69953,-0.077
1707232,0,0,0.52005,-0.121
1707233,0,0,0.68069,-0.088
1707234,0,0,0.73612,-0.077
1707235,0,0,0.73612,-0.077
1707236,0,0,0.73612,-0.077
1707237,0,0,0.91056,-0.033
1707238,0,0,0.90282,-0.033
1707239,0,0,0.94481,0.022
1707240,0,0,0.80709,0.055
1707241,0,0,0.80709,0.055
1707242,-0.11,-4.84,0.1689,-0.275
1707243,0,0,0.79694,0.055
1707247,0,0,0.80709,0.055
1707248,0,0,0.68069,0.088
1707249,0,0,0.95436,0.022
1707250,0,0,0.82224,0.055
1707251,0,0,0.82224,0.055
1707252,0,0,1,0
1707253,0,0,0.95436,0.022
1707254,0,0,0.86,0.044
1707255,0,0,0.36815,0.154
1707256,0,0,0.21485,0.121
1707257,0,0,1,0.011
1707258,0,0,0.95312,0.022
1707259,0,0,0.86,0.044
1707260,0,0,1,0
1707261,0,0,1,0
1707262,0,0,0.7688,0.066
1707263,0,0,0.86,0.044
1707264,0,0,0.14347,0.22
1707265,0,0,0.14347,0.22
1707266,0,0,0.14347,0.22
1707267,0,0,0.14347,0.22
1707268,0,0,0.21485,0.121
1707269,0,0,0.14347,0.22
1707270,0,0,0.79694,0.055
1707271,0,0,0.86,0.044
1707272,0,0,0.86,0.044
1707273,0,0,0.7688,0.066
1707274,0,0,0.7688,0.066
1707275,0,0,0.7688,0.066
1707276,0,0,0.7688,0.066
1707277,0,0,0.7688,0.066
1707278,0,0,0.7688,0.066
1707279,0,0,0.86,0.044
1707280,0,0,0.7688,0.066
1707281,0,0,0.86,0.044
1707282,0,0,0.86,0.044
1707283,0,0,0.86,0.044
1707284,0,0,1,0.011
1707285,0,0,0.44636,0.132
1707286,0,0,0.19054,0.198
1707287,0,0,0.19054,0.198
1707288,0,0,0.14347,0.22
1707289,0,0,0.21485,0.121
1707290,0,0,0.21485,0.121
1707291,0,0,0.21485,0.121
1707292,0,NA,NA,0
1707293,0,NA,NA,0
1707294,0,0,0.21485,0.121
1707295,0,0,0.21485,0.121
1707296,0,0,0.21485,0.121
1707297,0,NA,NA,0
1707298,0,NA,NA,0
1707299,0,NA,NA,0
1707300,0,0,0.21485,0.121
1707301,0,0,0.21485,0.121
1707302,0,0,0.21485,0.121
1707303,0,0,0.21485,0.121
1707304,0,NA,NA,0
1707305,0,NA,NA,0
1707306,0,NA,NA,0
1707307,0,NA,NA,0
1707308,0,NA,NA,0
1707309,0,NA,NA,0
1707310,0,NA,NA,0
1707311,0,NA,NA,0
1707312,0,NA,NA,0
1707313,0,NA,NA,0
1707314,0,NA,NA,0
1707315,0,NA,NA,0
1707316,0,NA,NA,0
1707317,0,NA,NA,0
1709527,0,NA,NA,0
1709528,0,NA,NA,0
1709529,0,0,0.93862,0.022
1709530,0,0,0.93862,0.022
1709531,0,0,0.93862,0.022
1709532,0,0,0.93862,0.022
1709533,0,0,0.83548,-0.044
1709534,0,0,0.83548,-0.044
1709535,0,0,0.83548,-0.044
1709536,0,0,0.83548,-0.044
1709537,0,0,0.83548,-0.044
1709538,0,0,0.72924,-0.066
1709539,0,0,0.83548,-0.044
1709540,0,0,0.70024,0.066
1709541,0,0,0.72924,-0.066
1709542,0,0,0.46706,0.099
1709543,0,NA,NA,0
1709544,0,0,0.81732,0.044
1709545,0,0,0.72924,-0.066
1709546,0,0,0.81732,0.044
1709547,0,0,0.72924,-0.066
1709548,0,0,0.72924,-0.066
1709549,0,0,0.72924,-0.066
1709550,0,0,0.72924,-0.066
1709551,0,0,0.72924,-0.066
1709552,0,0,1,0
1709553,0,0,0.46383,0.143
1709554,0,0,0.59673,0.11
1709555,0,0,0.95436,-0.022
1709556,0,0,1,0
1709557,0,0,0.68069,0.088
1709558,0,0,0.91056,-0.033
1709559,-0.18,-1.05,0.78313,-0.066
1709560,-0.188,-1.13,0.78313,-0.066
1709561,-2.016,-5.54,0.58407,-0.121
1709562,-1.588,-2.71,0.82667,-0.055
1709563,-1.254,-1.67,0.82667,-0.055
1709564,0.237,0.26,1,0.011
1709565,0.284,0.33,1,0.011
1709566,0.16,0.18,1,0.011
1709567,0.212,0.2,1,0.011
1709568,-2.047,-1.59,0.74256,-0.077
1709569,-2.021,-1.44,0.82667,-0.055
1709570,-1.274,-0.83,1,-0.011
1709571,-2.362,-1.57,0.91281,-0.033
1709572,-1.666,-1.08,0.82667,-0.055
1709573,-2.776,-1.93,0.58407,-0.121
1709574,-2.56,-1.74,0.66142,-0.099
1709575,-3.624,-2.88,0.44342,-0.165
1709576,-3.667,-2.81,0.44342,-0.165
1709577,-2.736,-1.98,0.51122,-0.143
1709578,-3.081,-2.54,0.51122,-0.143
1709579,-1.617,-1.76,0.82667,-0.055
1709580,-1.077,-1.17,1,-0.011
1709581,-0.66,-0.69,0.91281,-0.033
1709582,-1.95,-1.94,0.74256,-0.077
1709583,-1.754,-1.5,0.58407,-0.121
1709584,-1.36,-1.23,0.74256,-0.077
1709585,-1.553,-1.55,0.91281,-0.033
1709586,-1.529,-1.36,0.58407,-0.121
1709587,-1.364,-0.99,0.66142,-0.099
1709588,-0.49,-0.33,0.66142,-0.099
1709589,-0.56,-0.38,0.91281,-0.033
1709590,-1.45,-1.03,0.66142,-0.099
1709591,-1.866,-1.5,0.51122,-0.143
1709592,-1.717,-1.76,0.74256,-0.077
1709593,-2.218,-2.74,0.74256,-0.077
1709594,-1.755,-2.82,0.66142,-0.099
1709595,-1.06,-2.05,0.74256,-0.077
1709596,-1.084,-3.02,0.44342,-0.165
1709597,0.002,0.01,0.95628,0.022
1709598,0,0,1,0
1709599,0,0,1,0
1709600,0,0,1,0
1709601,0.002,0.02,0.95628,0.022
1709602,-0.05,-0.2,0.74256,-0.077
1709603,-1.916,-4.46,0.66142,-0.099
1709604,-2.032,-3.32,0.66142,-0.099
1709605,-2.055,-3.12,0.44342,-0.165
1709606,-1.188,-2.48,0.66142,-0.099
1709607,-1.882,-4.2,0.58407,-0.121
1709608,-1.84,-5.03,0.58407,-0.121
1709609,-0.624,-2.16,0.58407,-0.121
1709610,-1.48,-4.4,0.58407,-0.121
1709611,-0.002,-0.01,0.95628,-0.022
1709612,0,0,0.73612,-0.077
1709613,-0.235,-1.43,0.86935,-0.044
1709614,-0.057,-0.27,0.82667,-0.055
1709615,-1.562,-4.68,0.32442,-0.209
1709616,-1.465,-4.63,0.51122,-0.143
1709617,-0.03,-0.13,0.82667,-0.055
1709618,-0.199,-0.98,0.78398,-0.066
1709619,-0.358,-1.83,0.58407,-0.121
1709620,-0.02,-0.17,0.86935,-0.044
1709621,0,0,0.91056,-0.033
1709622,0,0,0.80709,0.055
1709623,0,0,1,-0.011
1709624,-0.281,-2.07,0.62029,-0.11
1709625,-0.257,-1.97,0.62029,-0.11
1709626,-0.334,-3.87,0.43168,-0.165
1709627,0,0,0.68069,-0.088
1709628,0,0,1,0.011
1709629,0,0,0.6532,-0.099
1709630,0,0,0.7688,-0.066
1709631,0,0,0.69953,-0.077
1709632,0,0,0.69953,-0.077
1709633,0,0,0.53326,-0.11
1709634,0,0,0.60682,-0.099
1709635,0,0,1,0.011
1709636,0,0,0.52901,-0.132
1709637,0,0,0.73612,-0.077
1709638,0,0,0.91056,-0.033
1709639,-0.018,-0.4,0.57435,-0.121
1709640,0,0,0.90282,0.033
1709641,0,0,0.94481,0.022
1709642,0,0,1,0
1709643,0,0,0.94481,0.022
1709644,0,0,0.80709,0.055
1709645,0,0,0.80709,0.055
1709649,0,0,0.89763,0.033
1709650,0,0,0.7688,0.066
1709651,0,0,0.7688,0.066
1709652,0,0,1,0
1709653,0,0,0.95436,0.022
1709654,0,0,1,0
1709655,0,0,0.7688,0.066
1709656,0,0,1,0.011
1709657,0,0,1,0.011
1709658,0,0,0.21485,0.121
1709659,0,0,0.3633,0.121
1709660,0,0,0.90282,0.033
1709661,0,0,0.86,0.044
1709662,0,0,0.68069,0.088
1709663,0,0,0.95312,0.022
1709664,0,0,1,0.011
1709665,0,0,1,0.011
1709666,0,0,0.14347,0.22
1709667,0,0,0.21485,0.121
1709668,0,0,0.21485,0.121
1709669,0,0,0.3633,0.121
1709670,0,0,0.14347,0.22
1709671,0,0,0.80709,0.055
1709672,0,0,0.86,0.044
1709673,0,0,0.68069,0.088
1709674,0,0,0.7688,0.066
1709675,0,0,0.68069,0.088
1709676,0,0,0.7688,0.066
1709677,0,0,0.86,0.044
1709678,0,0,0.86,0.044
1709679,0,0,0.95436,-0.022
1709680,0,0,0.89763,0.033
1709681,0,0,0.7688,0.066
1709682,0,0,0.86,0.044
1709683,0,0,0.89763,0.033
1709684,0,0,0.86,0.044
1709685,0,0,0.86,0.044
1709686,0,0,0.95312,0.022
1709687,0,0,1,0.011
1709688,0,0,0.89763,0.033
1709689,0,0,0.19054,0.198
1709690,0,0,0.14347,0.22
1709691,0,0,0.21485,0.121
1709692,0,0,0.21485,0.121
1709693,0,0,0.21485,0.121
1709694,0,NA,NA,0
1709695,0,NA,NA,0
1709696,0,NA,NA,0
1709697,0,NA,NA,0
1709698,0,0,0.21485,0.121
1709699,0,NA,NA,0
1709700,0,NA,NA,0
1709701,0,NA,NA,0
1709702,0,NA,NA,0
1709703,0,NA,NA,0
1709704,0,NA,NA,0
1709705,0,NA,NA,0
1709706,0,NA,NA,0
1709707,0,NA,NA,0
1709708,0,NA,NA,0
1709709,0,NA,NA,0
1709710,0,NA,NA,0
1709711,0,NA,NA,0
1709712,0,NA,NA,0
1709713,0,NA,NA,0
1709714,0,NA,NA,0
1709715,0,NA,NA,0
1709716,0,NA,NA,0
1709717,0,NA,NA,0
1709718,0,NA,NA,0
1711930,0,NA,NA,0
1711931,0,0,0.3633,0.121
1711932,0,0,0.93862,0.022
1711933,0,NA,NA,0
1711934,0,0,0.93862,0.022
1711935,0,0,0.83548,-0.044
1711936,0,0,0.83548,-0.044
1711937,0,0,0.83548,-0.044
1711938,0,0,0.83548,-0.044
1711939,0,0,0.70024,0.066
1711940,0,0,0.70024,0.066
1711941,0,0,0.70024,0.066
1711942,0,0,0.72924,-0.066
1711943,0,0,0.83548,-0.044
1711944,0,NA,NA,0
1711945,0,NA,NA,0
1711946,0,0,0.58544,-0.077
1711947,0,NA,NA,0
1711948,0,NA,NA,0
1711949,0,0,0.81732,0.044
1711950,0,0,0.81732,0.044
1711951,0,0,0.81732,0.044
1711952,0,0,0.46706,0.099
1711953,0,0,0.46706,0.099
1711954,0,0,1,0
1711955,0,0,0.46706,0.099
1711956,0,0,1,0
1711957,0,0,0.89763,0.033
1711958,0,0,0.39274,0.165
1711959,0,0,0.95436,0.022
1711960,0,0,0.73612,-0.077
1711961,-0.527,-2.68,0.78398,-0.066
1711962,-2.4,-5.89,0.51122,-0.143
1711963,-1.203,-2.15,0.74256,-0.077
1711964,-1.63,-2.57,0.91281,-0.033
1711965,-1.24,-1.66,0.82667,-0.055
1711966,0.13,0.14,1,0.011
1711967,0.973,0.98,0.82667,0.055
1711968,1.432,1.43,0.82667,0.055
1711969,-0.957,-0.84,0.91281,-0.033
1711970,-1.513,-1.1,0.82667,-0.055
1711971,-1.998,-1.32,1,-0.011
1711972,-2.261,-1.66,0.82667,-0.055
1711973,-2.559,-1.74,0.82667,-0.055
1711974,-2.927,-2.11,0.74256,-0.077
1711975,-1.71,-1.52,0.91281,-0.033
1711976,-3.527,-2.9,0.51122,-0.143
1711977,-1.774,-1.65,0.82667,-0.055
1711978,-3.23,-2.7,0.58407,-0.121
1711979,-3.187,-2.6,0.58407,-0.121
1711980,-3.384,-2.6,0.44342,-0.165
1711981,-2.668,-2.42,0.74256,-0.077
1711982,-0.925,-1.13,0.91281,-0.033
1711983,-1.302,-1.43,0.82667,-0.055
1711984,-0.62,-0.77,0.82667,-0.055
1711985,-1.466,-1.55,0.91281,-0.033
1711986,-1.717,-1.8,0.91281,-0.033
1711987,-0.823,-1.05,0.82667,-0.055
1711988,-0.881,-0.84,0.91281,-0.033
1711989,-1.39,-1.15,0.66142,-0.099
1711990,-1.951,-1.5,0.66142,-0.099
1711991,-2.09,-1.51,0.66142,-0.099
1711992,-2.297,-1.66,0.58407,-0.121
1711993,-1.676,-1.39,0.74256,-0.077
1711994,-1.673,-1.62,0.74256,-0.077
1711995,-1.314,-1.55,0.82667,-0.055
1711996,-0.597,-0.85,0.91281,-0.033
1711997,-1.864,-3.15,0.66142,-0.099
1711998,-1.994,-4.47,0.74256,-0.077
1711999,-0.31,-0.96,0.66142,-0.099
1712000,0.01,0.06,0.78398,0.066
1712001,0,0,0.73612,-0.077
1712002,0,0,0.73612,-0.077
1712003,0.002,0.02,0.95628,0.022
1712004,-0.037,-0.14,0.74256,-0.077
1712005,-1.92,-4.51,0.66142,-0.099
1712006,-2.145,-3.79,0.58407,-0.121
1712007,-2.4,-3.5,0.51122,-0.143
1712008,-1.78,-3.56,0.51122,-0.143
1712009,-1.817,-5,0.66142,-0.099
1712010,-0.418,-1.55,0.66142,-0.099
1712011,-1.072,-3.48,0.51122,-0.143
1712012,-0.633,-2.19,0.58407,-0.121
1712013,0,0,1,0
1712014,0,0,0.6532,-0.099
1712015,-0.005,-0.05,0.86883,-0.044
1712016,-0.054,-0.26,0.78398,-0.066
1712017,-0.296,-1.11,0.58407,-0.121
1712018,-0.516,-1.96,0.54644,-0.132
1712019,-0.02,-0.14,0.86935,-0.044
1712020,0,0,0.91166,0.033
1712021,-0.084,-0.74,0.62029,-0.11
1712022,0,0,1,-0.011
1712023,0,0,0.80709,0.055
1712024,0,0,0.95312,0.022
1712025,0,0,1,-0.011
1712026,-0.2,-1.29,0.62029,-0.11
1712027,-0.112,-0.82,0.69999,-0.088
1712028,-0.155,-1.81,0.43168,-0.165
1712029,0,0,1,0.011
1712030,0,0,0.60682,-0.099
1712031,0,0,0.59673,-0.11
1712032,0,0,0.68069,-0.088
1712033,0,0,0.60682,-0.099
1712034,0,0,0.53326,-0.11
1712035,0,0,0.44636,-0.132
1712036,0,0,0.69953,-0.077
1712037,0,0,0.52005,-0.121
1712038,0,0,0.59673,-0.11
1712039,0,0,0.7688,-0.066
1712040,0,0,0.7688,-0.066
1712041,0,0,0.7688,-0.066
1712042,0,0,0.7688,-0.066
1712043,0,0,0.52005,-0.121
1712044,0,0,1,0
1712045,0,0,0.46706,-0.099
1712046,0,0,0.52005,-0.121
1712047,0,0,0.52005,-0.121
1712050,0,0,0.41131,0.11
1712051,0,0,0.44636,0.132
1712052,0,0,0.89763,0.033
1712053,0,0,0.7688,0.066
1712054,0,0,0.7688,0.066
1712055,0,0,0.86,0.044
1712056,0,0,0.7688,0.066
1712057,0,0,0.90282,0.033
1712058,0,0,1,0.011
1712059,0,0,0.3633,0.121
1712060,0,0,0.21485,0.121
1712061,0,0,0.46706,0.099
1712062,0,0,1,0.011
1712063,0,0,0.86,0.044
1712064,0,0,0.86,0.044
1712065,0,0,0.90282,0.033
1712066,0,0,1,0.011
1712067,0,0,0.44636,-0.132
1712068,0,0,0.46706,0.099
1712069,0,NA,NA,0
1712070,0,NA,NA,0
1712071,0,0,0.3633,0.121
1712072,0,0,0.93862,0.022
1712073,0,0,0.79694,0.055
1712074,0,0,0.7688,0.066
1712075,0,0,0.86,0.044
1712076,0,0,0.7688,0.066
1712077,0,0,0.7688,0.066
1712078,0,0,0.7688,0.066
1712079,0,0,0.7688,0.066
1712080,0,0,0.7688,0.066
1712081,0,0,0.89763,0.033
1712082,0,0,0.19054,0.198
1712083,0,0,0.86,0.044
1712084,0,0,0.53326,0.11
1712085,0,0,0.86,0.044
1712086,0,0,0.86,0.044
1712087,0,0,0.86,0.044
1712088,0,0,1,0.011
1712089,0,0,0.89763,0.033
1712090,0,0,0.62797,0.088
1712091,0,0,0.19054,0.198
1712092,0,0,0.06904,0.231
1712093,0,0,0.21485,0.121
1712094,0,0,0.21485,0.121
1712095,0,0,0.21485,0.121
1712096,0,NA,NA,0
1712097,0,NA,NA,0
1712098,0,NA,NA,0
1712099,0,NA,NA,0
1712100,0,NA,NA,0
1712101,0,NA,NA,0
1712102,0,NA,NA,0
1712103,0,NA,NA,0
1712104,0,NA,NA,0
1712105,0,NA,NA,0
1712106,0,NA,NA,0
1712107,0,NA,NA,0
1712108,0,NA,NA,0
1712109,0,NA,NA,0
1712110,0,NA,NA,0
1712111,0,NA,NA,0
1712112,0,NA,NA,0
1712113,0,NA,NA,0
1712114,0,NA,NA,0
1712115,0,NA,NA,0
1712116,0,NA,NA,0
1712117,0,NA,NA,0
1712118,0,NA,NA,0
1712119,0,NA,NA,0
1712120,0,NA,NA,0
1714333,0,NA,NA,0
1714334,0,NA,NA,0
1714335,0,NA,NA,0
1714336,0,0,0.93862,0.022
1714337,0,0,0.93862,0.022
1714338,0,0,0.93862,0.022
1714339,0,0,0.3633,0.121
1714340,0,NA,NA,0
1714341,0,0,0.83548,-0.044
1714342,0,0,0.81732,0.044
1714343,0,0,0.70024,0.066
1714344,0,0,0.70024,0.066
1714345,0,0,0.70024,0.066
1714346,0,0,0.58544,-0.077
1714347,0,NA,NA,0
1714348,0,NA,NA,0
1714349,0,NA,NA,0
1714350,0,NA,NA,0
1714351,0,NA,NA,0
1714352,0,NA,NA,0
1714353,0,0,1,-0.011
1714354,0,0,0.81732,0.044
1714355,0,0,0.46706,0.099
1714356,0,0,1,0
1714357,0,0,0.44016,0.143
1714358,0,0,0.53326,0.11
1714359,0,0,0.95436,0.022
1714360,0,0,0.91056,-0.033
1714361,0,0,0.9561,0.022
1714362,0,0,1,0
1714363,-2.026,-5.84,0.44342,-0.165
1714364,-1.183,-2.48,0.82667,-0.055
1714365,-1.882,-3,0.91281,-0.033
1714366,-1.39,-1.89,0.91281,-0.033
1714367,-0.424,-0.51,0.91281,-0.033
1714368,1.292,1.32,0.82667,0.055
1714369,-2.16,-1.83,0.91281,-0.033
1714370,-2.07,-1.75,0.82667,-0.055
1714371,-1.856,-1.51,0.82667,-0.055
1714372,-2.04,-1.36,1,-0.011
1714373,-2.337,-1.77,0.74256,-0.077
1714374,-2.407,-1.79,0.74256,-0.077
1714375,-2.676,-1.94,0.74256,-0.077
1714376,-1.8,-1.61,0.91281,-0.033
1714377,-1.53,-1.56,0.74256,-0.077
1714378,-1.467,-1.51,0.74256,-0.077
1714379,-1.845,-2.15,0.74256,-0.077
1714380,-1.852,-2.16,0.74256,-0.077
1714381,-1.827,-1.94,0.74256,-0.077
1714382,-2.963,-2.63,0.66142,-0.099
1714383,-2.916,-2.6,0.66142,-0.099
1714384,-1.153,-1.42,0.91281,-0.033
1714385,-0.804,-1,0.91281,-0.033
1714386,-1.638,-1.97,0.82667,-0.055
1714387,-0.316,-0.44,1,-0.011
1714388,-0.777,-1.1,0.91281,-0.033
1714389,-0.2,-0.3,1,-0.011
1714390,-0.554,-0.64,0.91281,-0.033
1714391,-1.453,-1.31,0.66142,-0.099
1714392,-1.269,-1.1,0.66142,-0.099
1714393,-1.708,-1.37,0.58407,-0.121
1714394,-1.488,-1.13,0.66142,-0.099
1714395,-1.936,-1.66,0.74256,-0.077
1714396,-1.571,-1.44,0.58407,-0.121
1714397,-2,-2.14,0.82667,-0.055
1714398,-1.361,-1.8,0.91281,-0.033
1714399,-1.856,-3.04,0.66142,-0.099
1714400,-1.2,-2.23,0.74256,-0.077
1714401,-0.779,-1.87,0.82667,-0.055
1714402,-0.012,-0.05,0.82667,-0.055
1714403,0.002,0.02,0.95628,0.022
1714404,0,0,0.86368,-0.044
1714405,-0.002,-0.02,0.95628,-0.022
1714406,-0.047,-0.18,0.58407,-0.121
1714407,-1.926,-4.62,0.66142,-0.099
1714408,-1.782,-3.26,0.58407,-0.121
1714409,-2.175,-3.32,0.51122,-0.143
1714410,-1.8,-3.57,0.58407,-0.121
1714411,-1.878,-4.91,0.66142,-0.099
1714412,-0.05,-0.21,0.86935,-0.044
1714413,-0.633,-2.26,0.66142,-0.099
1714414,-0.002,-0.01,0.95628,-0.022
1714415,-0.156,-1.56,0.74181,-0.077
1714416,0,0,0.77477,-0.066
1714417,-0.006,-0.06,0.78313,-0.066
1714418,-0.014,-0.08,0.86935,-0.044
1714419,-0.638,-2.22,0.58407,-0.121
1714420,-0.03,-0.14,0.74256,-0.077
1714421,-0.173,-1.43,0.62029,-0.11
1714422,0,0,0.60651,0.11
1714423,0,0,1,-0.011
1714424,0,0,0.86,0.044
1714425,0,0,0.80709,0.055
1714426,0,0,0.95312,0.022
1714427,0,0,0.82441,-0.055
1714428,-0.01,-0.08,0.78313,-0.066
1714429,0,0,0.73612,-0.077
1714430,-0.028,-0.29,0.57435,-0.121
1714431,0,0,0.73612,-0.077
1714432,0,0,0.60682,-0.099
1714433,0,0,0.60682,-0.099
1714434,0,0,1,-0.011
1714435,0,0,0.60682,-0.099
1714436,0,0,0.44636,-0.132
1714437,0,0,0.1458,-0.187
1714438,0,0,0.53326,-0.11
1714439,0,0,0.60682,-0.099
1714440,0,0,0.52005,-0.121
